Datetime,cross_cafe,cloud_cover,humidity,pressure,temp_mean_past1h,wind_max_per10min_past1h,sun_last1h_glob,hour,day_of_month,day_of_week,month,is_weekend
2018-01-12 16:00:00,1714.4,0.0,80.0,1027.2,1.5,5.3,0.0,16,12,4,1,0.0
2018-01-12 17:00:00,3256.8,0.0,81.0,1027.2,1.4,5.6,0.0,17,12,4,1,0.0
2018-01-12 18:00:00,5710.4,0.0,75.0,1027.4,1.4,6.0,0.0,18,12,4,1,0.0
2018-01-12 19:00:00,4892.8,0.0,78.0,1027.3,1.5,6.3,0.0,19,12,4,1,0.0
2018-01-12 20:00:00,6423.2,0.0,80.0,1027.6,1.6,6.2,0.0,20,12,4,1,0.0
2018-01-12 21:00:00,3299.2,0.0,80.0,1027.6,1.5,6.5,0.0,21,12,4,1,0.0
2018-01-12 22:00:00,2231.2,0.0,81.0,1027.6,1.2,6.6,0.0,22,12,4,1,0.0
2018-01-12 23:00:00,2609.6,0.0,81.0,1027.0,1.2,6.6,0.0,23,12,4,1,0.0
2018-01-13 00:00:00,204.8,0.0,85.0,1026.7,1.1,7.1,0.0,0,13,5,1,1.0
2018-01-13 01:00:00,0.0,0.0,84.0,1026.8,1.1,7.1,0.0,1,13,5,1,1.0
2018-01-13 02:00:00,0.0,0.0,85.0,1026.7,0.9,6.7,0.0,2,13,5,1,1.0
2018-01-13 03:00:00,0.0,0.0,88.0,1026.4,0.9,6.3,0.0,3,13,5,1,1.0
2018-01-13 04:00:00,0.0,0.0,89.0,1026.1,1.1,6.5,0.0,4,13,5,1,1.0
2018-01-13 05:00:00,0.0,0.0,91.0,1026.1,1.2,7.1,0.0,5,13,5,1,1.0
2018-01-13 06:00:00,0.0,0.0,96.0,1026.0,0.8,6.8,0.0,6,13,5,1,1.0
2018-01-13 07:00:00,0.0,0.0,96.0,1026.4,0.8,6.2,0.0,7,13,5,1,1.0
2018-01-13 08:00:00,485.6,0.0,93.0,1026.7,1.0,5.7,0.0,8,13,5,1,1.0
2018-01-13 09:00:00,945.6,0.0,92.0,1026.5,1.1,6.7,0.0,9,13,5,1,1.0
2018-01-13 10:00:00,3235.2,0.0,91.0,1026.5,1.2,6.6,0.0,10,13,5,1,1.0
2018-01-13 11:00:00,3809.4,0.0,94.0,1026.6,1.2,5.5,0.0,11,13,5,1,1.0
2018-01-13 12:00:00,8883.6,0.0,90.0,1026.4,1.0,5.4,0.0,12,13,5,1,1.0
2018-01-13 13:00:00,9604.0,0.0,82.0,1026.0,1.1,5.9,0.0,13,13,5,1,1.0
2018-01-13 14:00:00,7998.0,0.0,87.0,1025.7,1.2,5.7,0.0,14,13,5,1,1.0
2018-01-13 15:00:00,5867.56,0.0,87.0,1026.2,1.0,6.1,0.0,15,13,5,1,1.0
2018-01-13 16:00:00,1404.0,0.0,83.0,1026.1,1.0,6.0,0.0,16,13,5,1,1.0
2018-01-13 17:00:00,6800.0,0.0,72.0,1026.0,0.8,7.0,0.0,17,13,5,1,1.0
2018-01-13 18:00:00,1919.2,0.0,74.0,1026.0,0.4,6.3,0.0,18,13,5,1,1.0
2018-01-13 19:00:00,3653.6,0.0,73.0,1026.1,0.0,6.1,0.0,19,13,5,1,1.0
2018-01-13 20:00:00,3204.8,0.0,75.0,1025.9,-0.3,6.7,0.0,20,13,5,1,1.0
2018-01-13 21:00:00,3757.6,0.0,74.0,1025.8,-0.5,6.7,0.0,21,13,5,1,1.0
2018-01-13 22:00:00,3844.0,0.0,76.0,1025.7,-0.8,7.1,0.0,22,13,5,1,1.0
2018-01-13 23:00:00,0.0,0.0,74.0,1025.4,-1.2,7.6,0.0,23,13,5,1,1.0
2018-01-14 00:00:00,0.0,0.0,74.0,1025.1,-0.9,7.7,0.0,0,14,6,1,1.0
2018-01-14 01:00:00,0.0,0.0,75.0,1024.8,-0.6,6.1,0.0,1,14,6,1,1.0
2018-01-14 02:00:00,0.0,0.0,75.0,1024.4,-0.6,6.4,0.0,2,14,6,1,1.0
2018-01-14 03:00:00,0.0,0.0,73.0,1024.2,-0.7,7.4,0.0,3,14,6,1,1.0
2018-01-14 04:00:00,0.0,0.0,75.0,1023.9,-0.9,7.6,0.0,4,14,6,1,1.0
2018-01-14 05:00:00,0.0,0.0,73.0,1023.6,-0.9,6.9,0.0,5,14,6,1,1.0
2018-01-14 06:00:00,43.2,0.0,75.0,1023.3,-0.7,7.2,0.0,6,14,6,1,1.0
2018-01-14 07:00:00,0.0,0.0,74.0,1023.2,-0.8,7.2,0.0,7,14,6,1,1.0
2018-01-14 08:00:00,185.6,0.0,73.0,1023.0,-0.8,7.3,0.0,8,14,6,1,1.0
2018-01-14 09:00:00,544.0,0.0,73.0,1023.0,-0.7,7.8,0.0,9,14,6,1,1.0
2018-01-14 10:00:00,2769.6,0.0,72.0,1022.4,-0.5,7.2,0.0,10,14,6,1,1.0
2018-01-14 11:00:00,4493.4,0.0,74.0,1021.9,-0.2,6.8,0.0,11,14,6,1,1.0
2018-01-14 12:00:00,3200.8,0.0,73.0,1021.2,-0.1,6.6,0.0,12,14,6,1,1.0
2018-01-14 13:00:00,4144.0,0.0,80.0,1020.7,0.0,7.6,0.0,13,14,6,1,1.0
2018-01-14 14:00:00,2200.8,0.0,81.0,1020.5,-0.3,7.4,0.0,14,14,6,1,1.0
2018-01-14 15:00:00,1088.0,0.0,82.0,1019.8,-0.4,7.6,0.0,15,14,6,1,1.0
2018-01-14 16:00:00,684.0,0.0,83.0,1019.4,-0.4,7.8,0.0,16,14,6,1,1.0
2018-01-14 17:00:00,1237.6,0.0,84.0,1018.4,-0.8,8.8,0.0,17,14,6,1,1.0
2018-01-14 18:00:00,964.8,0.0,85.0,1018.2,-0.8,9.5,0.0,18,14,6,1,1.0
2018-01-14 19:00:00,1246.4,0.0,85.0,1017.5,-1.1,9.1,0.0,19,14,6,1,1.0
2018-01-14 20:00:00,804.0,0.0,86.0,1016.6,-1.3,9.9,0.0,20,14,6,1,1.0
2018-01-14 21:00:00,540.0,0.0,86.0,1016.2,-1.5,10.0,0.0,21,14,6,1,1.0
2018-01-14 22:00:00,0.0,0.0,86.0,1014.7,-1.7,9.1,0.0,22,14,6,1,1.0
2018-01-14 23:00:00,0.0,0.0,84.0,1013.7,-1.2,8.8,0.0,23,14,6,1,1.0
2018-01-15 00:00:00,0.0,0.0,86.0,1012.4,-1.1,9.6,0.0,0,15,0,1,0.0
2018-01-15 01:00:00,0.0,0.0,84.0,1011.7,-1.0,8.9,0.0,1,15,0,1,0.0
2018-01-15 02:00:00,0.0,0.0,85.0,1010.3,-1.0,8.6,0.0,2,15,0,1,0.0
2018-01-15 03:00:00,0.0,0.0,86.0,1008.7,-1.0,8.5,0.0,3,15,0,1,0.0
2018-01-15 04:00:00,0.0,0.0,86.0,1007.1,-1.0,9.5,0.0,4,15,0,1,0.0
2018-01-15 05:00:00,0.0,0.0,85.0,1005.9,-0.9,11.3,0.0,5,15,0,1,0.0
2018-01-15 06:00:00,0.0,0.0,85.0,1004.7,-0.8,10.3,0.0,6,15,0,1,0.0
2018-01-15 07:00:00,288.0,0.0,85.0,1003.9,-0.6,10.5,0.0,7,15,0,1,0.0
2018-01-15 08:00:00,940.0,0.0,84.0,1002.6,-0.5,11.4,0.0,8,15,0,1,0.0
2018-01-15 09:00:00,1216.8,0.0,84.0,1001.1,-0.2,11.0,0.0,9,15,0,1,0.0
2018-01-15 10:00:00,828.0,0.0,84.0,999.4,0.0,10.5,0.0,10,15,0,1,0.0
2018-01-15 11:00:00,2185.6,0.0,84.0,997.8,0.1,10.3,0.0,11,15,0,1,0.0
2018-01-15 12:00:00,2050.4,0.0,87.0,995.7,0.2,10.3,0.0,12,15,0,1,0.0
2018-01-15 13:00:00,1876.64,0.0,95.0,994.0,0.1,10.2,0.0,13,15,0,1,0.0
2018-01-15 14:00:00,2519.8,0.0,96.0,992.1,-0.1,10.6,0.0,14,15,0,1,0.0
2018-01-15 15:00:00,2120.0,0.0,97.0,990.7,0.0,10.3,0.0,15,15,0,1,0.0
2018-01-15 16:00:00,1914.4,0.0,98.0,988.9,0.0,11.0,0.0,16,15,0,1,0.0
2018-01-15 17:00:00,2345.6,0.0,98.0,987.3,0.1,11.7,0.0,17,15,0,1,0.0
2018-01-15 18:00:00,3958.8,0.0,99.0,985.9,0.2,12.0,0.0,18,15,0,1,0.0
2018-01-15 19:00:00,2888.0,0.0,97.0,984.0,0.5,10.8,0.0,19,15,0,1,0.0
2018-01-15 20:00:00,1002.4,0.0,96.0,982.3,0.9,10.8,0.0,20,15,0,1,0.0
2018-01-15 21:00:00,244.8,0.0,96.0,980.6,1.2,10.2,0.0,21,15,0,1,0.0
2018-01-15 22:00:00,336.0,0.0,96.0,978.7,1.5,10.0,0.0,22,15,0,1,0.0
2018-01-15 23:00:00,0.0,0.0,96.0,976.9,1.5,10.3,0.0,23,15,0,1,0.0
2018-01-16 00:00:00,0.0,0.0,96.0,975.1,1.3,10.0,0.0,0,16,1,1,0.0
2018-01-16 01:00:00,0.0,0.0,97.0,973.5,1.2,9.9,0.0,1,16,1,1,0.0
2018-01-16 02:00:00,0.0,0.0,98.0,971.8,1.2,9.4,0.0,2,16,1,1,0.0
2018-01-16 03:00:00,0.0,0.0,95.0,972.1,2.0,7.4,0.0,3,16,1,1,0.0
2018-01-16 04:00:00,0.0,0.0,95.0,973.0,1.9,6.3,0.0,4,16,1,1,0.0
2018-01-16 05:00:00,0.0,0.0,94.0,973.2,1.9,5.5,0.0,5,16,1,1,0.0
2018-01-16 06:00:00,0.0,0.0,95.0,973.7,1.9,5.3,0.0,6,16,1,1,0.0
2018-01-16 07:00:00,248.0,0.0,92.0,974.5,2.3,5.4,0.0,7,16,1,1,0.0
2018-01-16 08:00:00,688.0,0.0,94.0,974.8,1.9,5.5,5.0,8,16,1,1,0.0
2018-01-16 09:00:00,1164.8,0.0,94.0,974.7,1.7,5.1,0.0,9,16,1,1,0.0
2018-01-16 10:00:00,1034.4,0.0,94.0,975.3,1.8,5.9,11.0,10,16,1,1,0.0
2018-01-16 11:00:00,1004.8,0.0,93.0,974.6,1.9,5.8,0.0,11,16,1,1,0.0
2018-01-16 12:00:00,2826.2,0.0,93.0,974.6,1.9,5.3,0.0,12,16,1,1,0.0
2018-01-16 13:00:00,2286.4,0.0,94.0,974.8,1.9,4.7,11.5,13,16,1,1,0.0
2018-01-16 14:00:00,1613.6,0.0,97.0,975.3,1.3,4.3,6.0,14,16,1,1,0.0
2018-01-16 15:00:00,821.2,0.0,99.0,975.8,0.5,3.8,0.0,15,16,1,1,0.0
2018-01-16 16:00:00,1711.2,0.0,99.0,975.6,0.1,3.4,0.0,16,16,1,1,0.0
2018-01-16 17:00:00,2607.36,0.0,97.0,976.1,0.1,3.0,0.0,17,16,1,1,0.0
2018-01-16 18:00:00,2495.2,0.0,96.0,976.7,-0.1,3.5,0.0,18,16,1,1,0.0
2018-01-16 19:00:00,2746.4,0.0,97.0,976.6,-0.1,3.2,0.0,19,16,1,1,0.0
2018-01-16 20:00:00,1191.2,0.0,92.0,976.8,0.0,2.9,0.0,20,16,1,1,0.0
2018-01-16 21:00:00,812.8,0.0,95.0,977.0,-0.2,2.5,0.0,21,16,1,1,0.0
2018-01-16 22:00:00,43.2,0.0,96.0,976.9,-0.6,2.9,0.0,22,16,1,1,0.0
2018-01-16 23:00:00,0.0,0.0,97.0,976.8,-0.4,3.1,0.0,23,16,1,1,0.0
2018-01-17 00:00:00,0.0,0.0,95.0,976.6,0.0,4.0,0.0,0,17,2,1,0.0
2018-01-17 01:00:00,0.0,0.0,96.0,976.6,0.1,3.8,0.0,1,17,2,1,0.0
2018-01-17 02:00:00,0.0,0.0,96.0,976.6,0.1,4.3,0.0,2,17,2,1,0.0
2018-01-17 03:00:00,0.0,0.0,97.0,976.9,0.1,4.0,0.0,3,17,2,1,0.0
2018-01-17 04:00:00,0.0,0.0,97.0,977.2,-0.2,4.2,0.0,4,17,2,1,0.0
2018-01-17 05:00:00,0.0,0.0,97.0,977.8,-0.2,4.1,0.0,5,17,2,1,0.0
2018-01-17 06:00:00,0.0,0.0,98.0,978.1,-0.3,3.0,0.0,6,17,2,1,0.0
2018-01-17 07:00:00,585.6,0.0,98.0,978.9,-0.3,3.0,0.0,7,17,2,1,0.0
2018-01-17 08:00:00,1433.6,100.0,98.0,979.7,-0.3,2.7,0.0,8,17,2,1,0.0
2018-01-17 09:00:00,522.4,90.0,95.0,980.6,-0.1,3.7,0.0,9,17,2,1,0.0
2018-01-17 10:00:00,923.2,100.0,96.0,981.3,-0.1,4.0,0.0,10,17,2,1,0.0
2018-01-17 11:00:00,2007.2,100.0,96.0,981.6,0.0,3.7,0.0,11,17,2,1,0.0
2018-01-17 12:00:00,2168.8,100.0,96.0,981.9,0.4,3.6,19.5,12,17,2,1,0.0
2018-01-17 13:00:00,3653.6,90.0,94.0,982.6,0.7,3.8,6.5,13,17,2,1,0.0
2018-01-17 14:00:00,458.4,90.0,94.0,983.5,0.9,3.3,0.5,14,17,2,1,0.0
2018-01-17 15:00:00,1596.0,100.0,97.0,984.2,0.5,4.5,0.0,15,17,2,1,0.0
2018-01-17 16:00:00,2251.2,100.0,99.0,984.7,0.0,4.0,0.0,16,17,2,1,0.0
2018-01-17 17:00:00,3817.32,90.0,98.0,985.3,0.1,3.1,0.0,17,17,2,1,0.0
2018-01-17 18:00:00,1253.6,90.0,98.0,985.5,0.2,2.3,0.0,18,17,2,1,0.0
2018-01-17 19:00:00,4268.0,25.0,98.0,986.1,-0.3,2.3,0.0,19,17,2,1,0.0
2018-01-17 20:00:00,2579.2,60.0,98.0,986.5,-0.9,2.7,0.0,20,17,2,1,0.0
2018-01-17 21:00:00,968.8,60.0,97.0,986.6,-0.9,2.9,0.0,21,17,2,1,0.0
2018-01-17 22:00:00,57.6,100.0,98.0,986.7,-0.6,3.4,0.0,22,17,2,1,0.0
2018-01-17 23:00:00,2343.0,100.0,99.0,986.7,-0.4,4.4,0.0,23,17,2,1,0.0
2018-01-18 00:00:00,0.0,100.0,99.0,986.3,-0.3,4.5,0.0,0,18,3,1,0.0
2018-01-18 01:00:00,0.0,40.0,98.0,986.3,-0.6,3.2,0.0,1,18,3,1,0.0
2018-01-18 02:00:00,0.0,100.0,95.0,985.9,-0.6,4.2,0.0,2,18,3,1,0.0
2018-01-18 03:00:00,0.0,100.0,97.0,985.1,0.1,6.1,0.0,3,18,3,1,0.0
2018-01-18 04:00:00,0.0,75.0,97.0,984.4,0.1,4.2,0.0,4,18,3,1,0.0
2018-01-18 05:00:00,0.0,90.0,98.0,983.5,-0.3,4.0,0.0,5,18,3,1,0.0
2018-01-18 06:00:00,0.0,90.0,99.0,982.3,-0.4,4.7,0.0,6,18,3,1,0.0
2018-01-18 07:00:00,259.2,100.0,98.0,981.7,0.3,5.0,0.0,7,18,3,1,0.0
2018-01-18 08:00:00,1679.2,100.0,98.0,980.9,0.4,4.1,0.0,8,18,3,1,0.0
2018-01-18 09:00:00,1390.4,100.0,98.0,980.6,0.5,3.6,0.0,9,18,3,1,0.0
2018-01-18 10:00:00,875.2,100.0,99.0,980.6,0.5,2.7,0.0,10,18,3,1,0.0
2018-01-18 11:00:00,2248.0,100.0,99.0,980.7,0.7,1.9,0.0,11,18,3,1,0.0
2018-01-18 12:00:00,1860.0,100.0,99.0,981.3,0.9,2.5,0.0,12,18,3,1,0.0
2018-01-18 13:00:00,3240.6,100.0,98.0,982.2,1.1,2.9,0.0,13,18,3,1,0.0
2018-01-18 14:00:00,1706.4,100.0,98.0,983.4,1.1,1.9,0.0,14,18,3,1,0.0
2018-01-18 15:00:00,1387.2,100.0,98.0,984.5,1.0,1.8,0.0,15,18,3,1,0.0
2018-01-18 16:00:00,1870.4,100.0,99.0,985.4,0.6,2.0,0.0,16,18,3,1,0.0
2018-01-18 17:00:00,1454.2,100.0,100.0,986.4,0.4,1.8,0.0,17,18,3,1,0.0
2018-01-18 18:00:00,2542.4,100.0,100.0,987.1,0.2,1.3,0.0,18,18,3,1,0.0
2018-01-18 19:00:00,2187.2,100.0,100.0,988.0,0.2,2.1,0.0,19,18,3,1,0.0
2018-01-18 20:00:00,3295.0,100.0,100.0,988.7,0.1,1.9,0.0,20,18,3,1,0.0
2018-01-18 21:00:00,2687.84,100.0,100.0,989.3,0.1,1.4,0.0,21,18,3,1,0.0
2018-01-18 22:00:00,1793.6,100.0,99.0,989.8,-0.1,2.3,0.0,22,18,3,1,0.0
2018-01-18 23:00:00,2589.6,112.0,100.0,990.0,-0.6,2.5,0.0,23,18,3,1,0.0
2018-01-19 00:00:00,1184.0,100.0,100.0,990.5,-1.0,2.2,0.0,0,19,4,1,0.0
2018-01-19 01:00:00,0.0,112.0,100.0,991.0,-1.5,2.4,0.0,1,19,4,1,0.0
2018-01-19 02:00:00,0.0,112.0,100.0,991.4,-1.6,1.7,0.0,2,19,4,1,0.0
2018-01-19 03:00:00,0.0,112.0,100.0,991.8,-1.4,2.0,0.0,3,19,4,1,0.0
2018-01-19 04:00:00,0.0,112.0,100.0,992.2,-1.5,1.9,0.0,4,19,4,1,0.0
2018-01-19 05:00:00,0.0,90.0,100.0,992.6,-1.3,2.1,0.0,5,19,4,1,0.0
2018-01-19 06:00:00,0.0,100.0,100.0,993.2,-1.1,1.8,0.0,6,19,4,1,0.0
2018-01-19 07:00:00,732.0,112.0,100.0,993.9,-1.0,1.6,0.0,7,19,4,1,0.0
2018-01-19 08:00:00,906.4,112.0,100.0,994.3,-0.9,1.7,0.0,8,19,4,1,0.0
2018-01-19 09:00:00,284.8,112.0,100.0,994.8,-0.8,1.9,0.0,9,19,4,1,0.0
2018-01-19 10:00:00,1368.0,100.0,100.0,995.0,-0.5,2.4,9.0,10,19,4,1,0.0
2018-01-19 11:00:00,2783.2,100.0,100.0,995.0,-0.1,2.3,5.5,11,19,4,1,0.0
2018-01-19 12:00:00,4111.2,100.0,100.0,995.0,0.3,2.4,7.5,12,19,4,1,0.0
2018-01-19 13:00:00,3100.8,100.0,100.0,995.1,0.5,2.3,2.0,13,19,4,1,0.0
2018-01-19 14:00:00,2242.2,100.0,100.0,995.5,0.5,2.1,0.0,14,19,4,1,0.0
2018-01-19 15:00:00,2080.6,100.0,100.0,995.7,0.6,1.9,0.0,15,19,4,1,0.0
2018-01-19 16:00:00,3518.8,100.0,100.0,995.6,0.5,2.1,0.0,16,19,4,1,0.0
2018-01-19 17:00:00,4895.6,100.0,99.0,995.6,0.6,2.8,0.0,17,19,4,1,0.0
2018-01-19 18:00:00,6614.4,100.0,95.0,995.8,0.8,3.3,0.0,18,19,4,1,0.0
2018-01-19 19:00:00,5410.0,100.0,98.0,995.9,0.8,2.8,0.0,19,19,4,1,0.0
2018-01-19 20:00:00,3944.0,100.0,98.0,996.0,0.6,2.5,0.0,20,19,4,1,0.0
2018-01-19 21:00:00,4612.8,90.0,97.0,996.1,0.8,2.6,0.0,21,19,4,1,0.0
2018-01-19 22:00:00,4089.6,100.0,97.0,995.9,0.5,2.1,0.0,22,19,4,1,0.0
2018-01-19 23:00:00,729.6,100.0,98.0,995.8,0.3,2.8,0.0,23,19,4,1,0.0
2018-01-20 00:00:00,705.6,100.0,99.0,995.8,0.3,2.2,0.0,0,20,5,1,1.0
2018-01-20 01:00:00,0.0,100.0,99.0,995.7,0.1,3.1,0.0,1,20,5,1,1.0
2018-01-20 02:00:00,0.0,100.0,99.0,995.6,0.2,2.8,0.0,2,20,5,1,1.0
2018-01-20 03:00:00,0.0,100.0,98.0,995.2,0.1,3.3,0.0,3,20,5,1,1.0
2018-01-20 04:00:00,0.0,100.0,98.0,995.4,-0.1,4.2,0.0,4,20,5,1,1.0
2018-01-20 05:00:00,0.0,100.0,98.0,995.1,-0.1,4.1,0.0,5,20,5,1,1.0
2018-01-20 06:00:00,0.0,100.0,97.0,995.2,-0.2,4.0,0.0,6,20,5,1,1.0
2018-01-20 07:00:00,0.0,100.0,98.0,995.4,-0.1,3.7,0.0,7,20,5,1,1.0
2018-01-20 08:00:00,264.0,100.0,97.0,995.3,0.4,4.7,0.0,8,20,5,1,1.0
2018-01-20 09:00:00,2235.2,100.0,96.0,995.4,0.8,5.0,0.0,9,20,5,1,1.0
2018-01-20 10:00:00,5352.0,100.0,97.0,995.2,1.0,5.0,0.0,10,20,5,1,1.0
2018-01-20 11:00:00,4270.4,100.0,95.0,994.6,1.1,4.4,4.0,11,20,5,1,1.0
2018-01-20 12:00:00,11369.6,90.0,92.0,994.2,1.1,4.1,0.0,12,20,5,1,1.0
2018-01-20 13:00:00,8251.2,100.0,95.0,994.2,1.4,3.9,0.0,13,20,5,1,1.0
2018-01-20 14:00:00,6095.2,100.0,95.0,994.3,1.1,4.6,0.0,14,20,5,1,1.0
2018-01-20 15:00:00,3039.2,100.0,99.0,994.4,0.1,4.0,0.0,15,20,5,1,1.0
2018-01-20 16:00:00,4250.8,100.0,95.0,994.6,0.4,3.9,0.0,16,20,5,1,1.0
2018-01-20 17:00:00,3112.6,100.0,95.0,994.9,0.6,4.2,0.0,17,20,5,1,1.0
2018-01-20 18:00:00,2778.4,100.0,98.0,995.3,0.7,4.0,0.0,18,20,5,1,1.0
2018-01-20 19:00:00,3451.8,100.0,98.0,995.8,0.7,3.7,0.0,19,20,5,1,1.0
2018-01-20 20:00:00,2938.4,100.0,98.0,996.3,0.8,3.3,0.0,20,20,5,1,1.0
2018-01-20 21:00:00,3468.8,100.0,98.0,996.7,1.0,2.7,0.0,21,20,5,1,1.0
2018-01-20 22:00:00,4968.8,100.0,98.0,997.4,0.8,3.0,0.0,22,20,5,1,1.0
2018-01-20 23:00:00,0.0,100.0,97.0,998.3,1.0,2.3,0.0,23,20,5,1,1.0
2018-01-21 00:00:00,0.0,90.0,97.0,999.1,0.9,1.6,0.0,0,21,6,1,1.0
2018-01-21 01:00:00,0.0,100.0,97.0,1000.1,0.8,1.8,0.0,1,21,6,1,1.0
2018-01-21 02:00:00,0.0,100.0,97.0,1001.0,1.0,2.3,0.0,2,21,6,1,1.0
2018-01-21 03:00:00,0.0,90.0,97.0,1001.9,0.8,2.0,0.0,3,21,6,1,1.0
2018-01-21 04:00:00,0.0,90.0,98.0,1002.7,0.2,1.1,0.0,4,21,6,1,1.0
2018-01-21 05:00:00,0.0,90.0,99.0,1003.6,-0.4,0.9,0.0,5,21,6,1,1.0
2018-01-21 06:00:00,0.0,60.0,99.0,1004.5,-1.0,1.4,0.0,6,21,6,1,1.0
2018-01-21 07:00:00,0.0,90.0,100.0,1005.4,-1.2,1.6,0.0,7,21,6,1,1.0
2018-01-21 08:00:00,83.2,75.0,100.0,1006.4,-0.3,1.9,0.0,8,21,6,1,1.0
2018-01-21 09:00:00,1492.0,90.0,99.0,1007.1,0.3,1.8,10.5,9,21,6,1,1.0
2018-01-21 10:00:00,4238.4,25.0,87.0,1007.6,1.4,2.2,54.5,10,21,6,1,1.0
2018-01-21 11:00:00,3946.4,75.0,83.0,1007.9,2.7,2.1,24.0,11,21,6,1,1.0
2018-01-21 12:00:00,4102.4,100.0,83.0,1008.4,2.5,1.9,60.0,12,21,6,1,1.0
2018-01-21 13:00:00,3667.2,100.0,89.0,1008.7,2.3,2.2,60.0,13,21,6,1,1.0
2018-01-21 14:00:00,2651.0,90.0,89.0,1009.0,2.0,2.0,18.5,14,21,6,1,1.0
2018-01-21 15:00:00,2776.4,100.0,95.0,1009.3,1.3,2.1,0.0,15,21,6,1,1.0
2018-01-21 16:00:00,1236.0,90.0,97.0,1009.0,0.5,1.8,0.0,16,21,6,1,1.0
2018-01-21 17:00:00,1231.2,0.0,98.0,1008.8,-0.3,2.1,0.0,17,21,6,1,1.0
2018-01-21 18:00:00,1007.2,90.0,100.0,1008.9,-0.1,3.0,0.0,18,21,6,1,1.0
2018-01-21 19:00:00,688.0,112.0,100.0,1008.4,-0.8,3.5,0.0,19,21,6,1,1.0
2018-01-21 20:00:00,298.4,112.0,100.0,1008.1,-1.1,3.8,0.0,20,21,6,1,1.0
2018-01-21 21:00:00,0.0,112.0,100.0,1007.8,-1.0,4.3,0.0,21,21,6,1,1.0
2018-01-21 22:00:00,0.0,90.0,100.0,1007.2,-0.6,5.1,0.0,22,21,6,1,1.0
2018-01-21 23:00:00,0.0,100.0,100.0,1006.5,-0.9,5.8,0.0,23,21,6,1,1.0
2018-01-22 00:00:00,0.0,100.0,100.0,1005.6,-0.9,5.1,0.0,0,22,0,1,0.0
2018-01-22 01:00:00,0.0,100.0,99.0,1005.5,-1.2,6.0,0.0,1,22,0,1,0.0
2018-01-22 02:00:00,0.0,100.0,97.0,1004.7,-1.1,5.3,0.0,2,22,0,1,0.0
2018-01-22 03:00:00,0.0,100.0,95.0,1004.1,-0.9,5.5,0.0,3,22,0,1,0.0
2018-01-22 04:00:00,0.0,100.0,96.0,1003.4,-0.9,4.8,0.0,4,22,0,1,0.0
2018-01-22 05:00:00,0.0,100.0,95.0,1002.9,-0.5,5.3,0.0,5,22,0,1,0.0
2018-01-22 06:00:00,0.0,100.0,93.0,1002.6,-0.2,6.1,0.0,6,22,0,1,0.0
2018-01-22 07:00:00,424.0,100.0,93.0,1002.6,-0.1,6.0,0.0,7,22,0,1,0.0
2018-01-22 08:00:00,874.4,100.0,93.0,1002.6,0.0,6.4,0.0,8,22,0,1,0.0
2018-01-22 09:00:00,1504.8,100.0,95.0,1002.7,0.0,6.7,0.0,9,22,0,1,0.0
2018-01-22 10:00:00,1056.8,100.0,96.0,1002.4,0.0,5.9,0.0,10,22,0,1,0.0
2018-01-22 11:00:00,3787.2,100.0,96.0,1002.0,0.0,5.2,0.0,11,22,0,1,0.0
2018-01-22 12:00:00,3064.0,100.0,98.0,1001.9,-0.1,5.3,0.0,12,22,0,1,0.0
2018-01-22 13:00:00,2336.6,100.0,98.0,1002.1,-0.1,4.4,0.0,13,22,0,1,0.0
2018-01-22 14:00:00,3101.6,100.0,97.0,1002.4,-0.1,4.4,0.0,14,22,0,1,0.0
2018-01-22 15:00:00,2109.6,100.0,97.0,1002.7,0.0,4.5,0.0,15,22,0,1,0.0
2018-01-22 16:00:00,1768.8,100.0,97.0,1003.5,0.0,4.0,0.0,16,22,0,1,0.0
2018-01-22 17:00:00,1293.6,100.0,96.0,1004.6,0.2,3.6,0.0,17,22,0,1,0.0
2018-01-22 18:00:00,1372.0,100.0,94.0,1005.1,0.3,2.6,0.0,18,22,0,1,0.0
2018-01-22 19:00:00,1544.8,100.0,95.0,1005.2,0.4,3.0,0.0,19,22,0,1,0.0
2018-01-22 20:00:00,963.2,100.0,96.0,1005.9,0.4,3.7,0.0,20,22,0,1,0.0
2018-01-22 21:00:00,705.6,100.0,96.0,1006.8,0.5,2.8,0.0,21,22,0,1,0.0
2018-01-22 22:00:00,503.2,100.0,96.0,1007.5,0.5,2.4,0.0,22,22,0,1,0.0
2018-01-22 23:00:00,0.0,100.0,96.0,1007.9,0.6,3.0,0.0,23,22,0,1,0.0
2018-01-23 00:00:00,0.0,100.0,97.0,1008.6,0.6,2.9,0.0,0,23,1,1,0.0
2018-01-23 01:00:00,0.0,100.0,96.0,1009.2,0.5,2.8,0.0,1,23,1,1,0.0
2018-01-23 02:00:00,0.0,100.0,95.0,1009.5,0.4,3.0,0.0,2,23,1,1,0.0
2018-01-23 03:00:00,0.0,100.0,95.0,1009.8,0.4,2.8,0.0,3,23,1,1,0.0
2018-01-23 04:00:00,0.0,100.0,97.0,1009.9,0.4,3.6,0.0,4,23,1,1,0.0
2018-01-23 05:00:00,0.0,100.0,91.0,1010.0,0.3,3.7,0.0,5,23,1,1,0.0
2018-01-23 06:00:00,0.0,100.0,90.0,1010.7,0.5,4.4,0.0,6,23,1,1,0.0
2018-01-23 07:00:00,286.4,100.0,91.0,1010.6,0.5,4.2,0.0,7,23,1,1,0.0
